970.4669 968.6493 -25.4690 -24.6623 983.8548 955.1946 967.0656 970.9002 -31.7968
1683.4106 1680.1489 -44.4749 -42.3910 1706.8804 1656.5093 1677.9224 1683.6802 -54.8580
2293.8807 2289.3707 -60.5647 -57.2232 2326.8785 2258.2073 2286.9565 2295.6145 -74.3859
1479.4008 1476.5461 -38.9583 -37.1812 1500.4710 1456.4122 1474.7167 1480.5401 -48.1174
1581.4389 1578.3597 -41.7568 -39.7601 1603.6342 1556.4162 1576.2937 1582.1069 -51.4767
360.1211 359.6142 -9.4293 -9.9801 363.8847 353.3273 358.1086 358.9038 -12.0897
1275.8680 1273.3806 -33.6399 -32.0886 1293.7148 1255.8590 1271.6047 1276.6241 -41.6469
970.9162 968.9478 -25.7459 -24.6869 983.5174 954.7700 967.0872 970.3525 -32.0094
2192.2579 2188.0413 -57.9367 -54.8877 2223.5042 2157.7375 2185.5662 2193.3442 -71.1163
461.5296 460.5298 -12.1695 -11.8939 467.0760 453.9708 459.2876 461.3368 -15.6461
868.7274 867.0250 -22.9062 -22.0592 880.4269 854.8644 865.4830 868.9761 -28.5566
665.2103 663.9014 -17.5629 -17.0709 673.7416 654.3159 662.4559 665.0026 -22.0915
766.9541 765.5175 -20.2184 -19.5546 777.0564 754.5516 763.9477 766.9735 -25.2571
1988.4983 1984.7548 -52.4880 -49.8501 2016.9986 1957.3680 1982.4693 1989.8355 -64.3578
1377.5883 1375.0493 -36.2902 -34.7203 1397.1498 1356.0704 1373.2316 1378.5690 -44.7204
665.2948 663.6208 -17.7930 -16.6641 673.4280 654.3160 662.1858 665.0819 -22.4090
970.6935 968.8956 -25.6600 -24.7559 983.6948 954.8640 967.1678 970.5119 -31.8159
1174.2976 1172.2413 -30.9930 -29.9605 1190.4521 1155.2737 1170.3379 1174.3218 -38.1463
1173.9484 1171.8277 -30.9151 -29.7028 1190.5548 1155.6086 1170.1734 1174.8302 -38.1204
1479.7377 1476.8755 -39.1939 -37.2853 1500.2284 1455.9887 1474.8239 1480.0054 -48.1967
461.8909 461.3522 -12.1632 -12.5643 467.1549 453.4135 459.7636 460.5194 -15.3471
1988.4351 1984.7646 -52.5226 -49.8723 2017.0218 1957.3275 1982.5138 1989.8121 -64.2986
868.9451 867.5600 -22.9248 -22.4916 880.4874 854.4770 865.7874 868.4982 -28.2856
1275.8113 1273.4294 -33.6976 -32.1486 1293.7587 1255.7634 1271.6803 1276.6286 -41.4775
766.9428 765.5315 -20.2908 -19.6323 777.1275 754.4854 764.0272 767.0146 -25.1353
1683.0260 1679.9815 -44.4435 -42.3512 1707.1013 1656.6102 1677.9092 1684.1819 -54.3865
1479.6638 1477.0980 -39.0983 -37.5136 1500.3803 1455.8974 1474.9752 1479.9507 -47.8895
868.5780 867.1774 -22.8580 -22.2529 880.5760 854.7780 865.6657 868.9014 -28.2850
766.7068 765.3005 -20.2423 -19.4803 777.1674 754.6707 763.9618 767.2159 -25.1648
1377.9554 1375.4808 -36.4996 -34.9651 1396.9950 1355.6067 1373.4255 1378.0048 -44.7003
1377.7099 1375.3480 -36.3849 -34.9148 1397.1180 1355.7757 1373.3927 1378.2541 -44.5663
970.6661 968.9841 -25.7112 -24.8189 983.7241 954.7433 967.2211 970.5246 -31.6075
359.5928 359.2660 -9.3940 -9.7519 363.9827 353.5467 358.0663 359.2329 -11.9518
1683.0239 1679.9266 -44.5173 -42.2847 1707.0535 1656.5820 1677.8837 1684.2062 -54.4016
359.6970 359.0440 -9.5939 -9.4502 363.7512 353.5396 357.8556 359.3279 -12.1906
766.9438 765.8498 -20.2310 -19.9194 777.2122 754.3025 764.2733 766.6645 -24.9713
868.6018 866.9603 -23.0561 -21.9348 880.3329 854.7546 865.4748 868.9463 -28.5017
767.0313 765.7600 -20.3549 -19.7756 777.0915 754.2645 764.1571 766.7407 -25.0447
1479.4469 1476.9057 -39.1077 -37.4286 1500.4791 1456.0090 1474.9455 1480.2418 -47.7525
1683.0282 1680.1118 -44.4939 -42.4374 1707.0946 1656.4650 1678.0047 1684.0317 -54.2815
2293.7043 2289.4677 -60.6849 -57.3329 2326.9617 2258.0053 2287.1237 2295.5828 -74.0395
1072.3403 1070.6631 -28.3493 -27.4736 1087.1942 1054.9540 1068.8668 1072.4912 -34.6194
563.3182 562.6647 -14.8689 -14.9239 570.6245 553.8006 561.2203 562.9459 -18.2970
461.3487 460.8846 -12.1301 -12.2883 467.3499 453.7185 459.6056 461.2743 -15.0031
2191.6077 2187.4125 -58.0142 -54.3545 2223.5200 2158.0359 2185.2852 2194.0887 -70.9002
1377.4674 1374.9509 -36.4960 -34.5682 1397.0389 1355.9381 1373.2162 1378.5631 -44.6658
766.6804 764.4826 -20.7491 -18.4793 776.5483 754.7970 763.3291 767.6303 -25.7975
1581.3346 1578.5904 -41.8988 -39.9414 1603.6870 1556.0972 1576.5122 1581.9398 -51.0784
461.4083 460.6978 -12.2996 -12.0355 467.1584 453.7069 459.4429 461.3409 -15.1913
1174.2205 1172.4487 -31.0898 -30.0980 1190.4561 1155.0156 1170.5191 1174.0826 -37.9051
1683.0572 1679.9443 -44.6809 -42.2001 1706.9131 1656.4189 1677.8663 1684.0896 -54.4120
1479.5434 1476.8223 -39.3316 -37.2160 1500.2372 1455.8734 1474.8346 1480.1453 -47.9219
1580.9609 1578.2032 -41.8336 -39.6931 1603.7942 1556.3965 1576.3559 1582.4505 -50.9862
1988.1339 1984.4467 -52.6840 -49.5543 2016.9506 1957.3680 1982.3696 1990.1397 -64.1782
1173.7459 1171.6232 -31.1357 -29.4688 1190.4655 1155.5273 1170.0921 1175.0293 -37.9755
563.3728 562.1578 -15.2587 -14.2014 570.0796 553.8117 560.7816 563.0273 -18.8638
1682.8560 1680.0293 -44.5124 -42.4052 1707.1484 1656.4860 1678.0365 1684.1325 -54.1647
360.2443 360.3397 -9.6281 -10.4083 363.7227 352.6116 358.6019 357.7802 -11.9178
1275.7592 1273.6739 -33.8271 -32.3276 1293.7910 1255.4539 1271.8747 1276.4370 -41.1356
970.1472 968.6075 -25.7044 -24.6006 983.8946 954.9612 967.1320 971.1086 -31.2762
1275.7966 1273.6202 -33.8965 -32.2217 1293.7002 1255.4298 1271.7947 1276.4682 -41.1851
1377.6132 1375.3709 -36.5474 -34.9059 1397.1030 1355.5967 1373.4501 1378.2638 -44.3443
1479.8423 1477.5356 -39.3318 -37.7569 1500.2489 1455.3788 1475.2403 1479.3456 -47.7330
461.9726 461.8909 -12.3375 -12.8773 467.1248 452.8461 460.0238 460.1080 -14.8207
766.8827 766.0156 -20.3366 -20.0441 777.2744 754.0693 764.3822 766.6853 -24.5725
155.9147 155.0878 -4.6496 -3.5580 156.6745 153.1919 154.2574 156.0716 -5.9730
2293.7174 2289.6617 -60.8116 -57.4133 2326.9005 2257.7376 2287.2302 2295.3724 -73.8518
1581.4075 1578.8781 -41.9965 -40.1243 1603.6634 1555.8004 1576.6747 1581.6476 -50.8827
1072.6497 1071.2973 -28.5243 -27.8820 1087.0819 1054.3600 1069.2229 1071.6803 -34.4720
1275.8088 1273.9382 -33.8274 -32.5707 1293.8757 1255.2641 1272.0520 1276.2615 -40.9035
766.6810 765.8252 -20.3128 -19.9298 777.3326 754.2073 764.3265 766.9189 -24.5203
1072.4332 1070.9029 -28.5551 -27.5730 1087.0642 1054.5973 1069.0243 1072.0863 -34.5483
766.6707 765.8134 -20.3205 -19.9354 777.3435 754.2098 764.3412 766.9206 -24.5212
868.4129 867.3646 -23.0066 -22.4081 880.6677 854.4771 865.8493 868.8888 -27.7698
868.1374 867.0198 -22.9512 -22.2048 880.7690 854.7509 865.7107 869.3530 -27.7166
767.1474 766.3085 -20.5125 -20.0918 777.0179 753.7128 764.4463 766.1622 -24.6892
970.4883 968.8719 -25.9910 -24.6119 983.5657 954.5412 967.2016 970.5077 -31.4964
767.0288 766.1066 -20.5161 -20.0211 777.1166 753.8551 764.3985 766.4654 -24.6347
1072.0342 1070.6119 -28.4247 -27.4727 1087.2972 1054.8827 1068.9595 1072.6312 -34.2806
766.5636 765.7884 -20.3120 -19.9027 777.3297 754.2203 764.3656 766.8528 -24.5450
1581.2876 1578.8377 -42.0260 -40.1142 1603.7211 1555.7878 1576.6849 1581.7856 -50.7092
1784.5951 1781.5153 -47.4252 -44.7138 1810.3207 1756.5880 1779.4678 1786.1364 -57.3530
970.4604 968.8731 -26.0106 -24.6289 983.5840 954.5206 967.2326 970.5060 -31.4578
1275.7430 1273.9896 -33.8690 -32.6095 1293.8988 1255.1781 1272.1073 1276.2448 -40.7593
970.3571 969.2327 -25.7773 -25.0970 983.9298 954.4584 967.5426 970.4205 -31.0066
1174.2458 1172.6291 -31.3089 -30.1869 1190.4095 1154.6816 1170.6406 1173.9412 -37.6271
155.5488 155.9643 -4.1226 -4.7271 157.5543 152.9921 155.0943 155.8243 -4.7888
1377.3461 1374.9413 -36.7428 -34.4729 1396.9490 1355.6968 1373.2349 1378.5785 -44.4233
766.9354 766.2724 -20.4479 -20.2349 777.2765 753.7839 764.5683 766.4186 -24.3701
1580.9127 1578.4498 -41.9915 -39.7518 1603.7128 1556.0411 1576.4404 1582.2839 -50.6179
359.3338 359.4532 -9.5658 -9.9148 364.0893 353.2131 358.3024 359.1807 -11.3816
766.3063 765.3480 -20.4018 -19.5598 777.3380 754.4317 764.1312 767.4371 -24.4663
868.2528 867.1470 -23.1317 -22.2075 880.6335 854.5018 865.7438 869.1540 -27.6781
868.4213 867.1950 -23.2462 -22.1400 880.4561 854.3778 865.7050 868.9520 -27.8504
1479.4266 1477.1554 -39.4267 -37.5152 1500.3686 1455.5217 1475.1248 1479.9526 -47.4027
970.2581 969.0296 -25.8772 -24.9079 983.8907 954.5031 967.4196 970.6808 -30.9598
1682.5612 1679.9275 -44.6568 -42.3243 1707.2081 1656.3887 1678.0545 1684.3798 -53.7854
563.1459 562.6900 -15.1567 -14.8454 570.5408 553.4854 561.2761 562.9529 -17.9381
970.2244 969.1722 -25.8111 -25.0790 984.0119 954.4544 967.5309 970.6575 -30.7631
156.0717 156.9129 -4.2447 -5.2365 157.1614 152.2362 155.6289 154.0161 -5.2507
1682.5124 1679.9932 -44.6127 -42.4186 1707.2825 1656.3745 1678.1334 1684.3515 -53.6878
970.2952 969.3050 -25.8342 -25.1560 983.9643 954.3435 967.6108 970.4150 -30.8116
1988.4852 1985.3308 -52.9269 -50.2009 2016.9739 1956.5267 1982.8609 1989.4125 -63.5353
1377.5704 1375.5602 -36.7546 -34.9953 1397.0668 1355.2537 1373.5908 1378.1138 -44.0123
1275.4545 1273.8425 -33.8755 -32.5109 1293.9852 1255.2367 1272.0719 1276.5454 -40.4910
1581.0991 1578.8223 -42.0739 -40.1174 1603.7873 1555.7262 1576.7372 1581.8983 -50.4479
970.5196 969.2856 -26.0538 -24.9934 983.7162 954.1804 967.4940 970.3019 -30.9945
1072.3562 1071.2953 -28.6082 -27.8985 1087.1819 1054.2416 1069.3127 1071.8276 -34.0563
868.5151 867.8037 -23.1601 -22.6998 880.6295 854.0182 866.1356 868.3841 -27.5030
1377.7220 1376.0857 -36.6890 -35.4071 1397.1187 1354.9376 1373.8942 1377.5593 -43.8293
2395.2508 2391.2111 -63.6653 -59.9186 2430.3245 2357.8263 2388.8275 2397.5469 -76.6409
2089.7657 2086.6115 -55.4473 -52.5711 2120.4788 2057.0897 2084.3733 2091.6569 -66.7003
1377.2991 1375.0630 -36.8346 -34.5815 1397.0114 1355.5134 1373.3355 1378.6062 -44.1025
970.6959 969.6181 -26.1078 -25.1706 983.6152 953.8998 967.6418 969.8358 -30.9944
1377.0795 1375.2801 -36.5826 -34.9566 1397.3787 1355.5617 1373.5940 1378.6569 -43.6782
155.8316 156.6099 -4.2905 -5.1246 157.4290 152.3886 155.4490 154.9918 -4.6281
1479.0238 1476.9827 -39.3579 -37.4595 1500.5528 1455.6560 1475.1340 1480.3179 -47.0669
1682.7915 1680.4034 -44.7941 -42.6297 1707.1432 1655.9353 1678.2986 1683.8616 -53.5901
664.7764 664.4842 -17.7894 -17.6325 674.1067 653.6096 663.0194 664.9298 -20.7197
1682.8479 1680.5702 -44.7750 -42.7957 1707.2001 1655.8391 1678.4151 1683.7254 -53.4975
665.0176 664.5675 -17.9594 -17.5837 673.9082 653.4215 662.9833 664.7076 -20.8799
1072.0876 1070.4829 -28.8773 -27.1281 1086.9216 1054.5617 1068.8249 1072.5137 -34.3719
868.5913 867.6349 -23.4094 -22.4530 880.4331 853.9242 865.9782 868.4908 -27.5922
1173.6931 1172.1562 -31.3991 -29.8509 1190.5247 1154.8752 1170.4790 1174.6434 -37.2603
563.2309 562.8130 -15.3884 -14.7994 570.3275 553.1860 561.3285 562.6105 -17.9808
1682.3884 1679.9655 -44.7324 -42.3663 1707.2880 1656.2643 1678.1244 1684.5023 -53.4284
1173.6366 1172.1206 -31.3900 -29.8273 1190.5198 1154.9027 1170.4934 1174.6094 -37.3056
766.2535 765.8329 -20.4346 -19.9568 777.4697 754.0272 764.4652 767.0991 -23.9302
359.5524 360.0324 -9.7713 -10.3015 364.0805 352.6134 358.5891 358.7655 -10.8740
664.3053 664.0227 -17.7173 -17.3481 674.2254 653.9594 662.8844 665.4361 -20.6699
665.0996 664.5914 -18.0995 -17.4666 673.6785 653.2798 662.9716 664.3781 -21.1246
1989.0589 1984.7295 -52.5529 -49.5918 2016.5264 1957.3953 1982.2162 1989.3397 -65.2720
